ga,bmi,age,ivf,gc,weight,height,pred_y
19.68354430379747,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07376097853178033
19.87341772151899,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07491437096461566
20.063291139240505,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07609932987596468
20.253164556962027,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07731386612038889
20.443037974683545,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07855852542843456
20.632911392405063,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.07983409455044262
20.822784810126585,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08114138115559524
21.0126582278481,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08248121426415639
21.20253164556962,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08385444467716041
21.39240506329114,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08526194540232493
21.582278481012658,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08670461207485375
21.77215189873418,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08818336337167935
21.962025316455698,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.08969914141756702
22.151898734177216,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09125291218137384
22.341772151898734,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09284566586061146
22.531645569620252,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09447841725231729
22.721518987341774,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09615220610807766
22.911392405063292,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.0978680974708858
23.10126582278481,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.09962718199133881
23.291139240506332,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10143057622049848
23.481012658227847,28.205243055675364,28.93992606284658,0,0.4006764933197782,83.8948336414048,161.0637707948244,0.10327942287654572
