level,chrom,rule,TP,FN,FP,TN,sens,spec,ppv,npv,f1,coverage,auc,tau,tau_min,tau_max,cv_cost,q,replicate
record,13,na,0,14,4,541,0.0,0.9926605504587156,0.0,0.9747747747747748,0.0,0.8958333333333334,0.3892529488859764,5.5,3.5,5.5,168.0,-0.026191592,13
pregnant,13,conservative,0,16,4,127,0.0,0.9694656488549618,0.0,0.8881118881118881,0.0,1.0,0.4947519083969466,5.5,3.5,5.5,168.0,-0.026191592,13
pregnant,13,majority,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.4947519083969466,5.5,3.5,5.5,168.0,-0.026191592,13
pregnant,13,max_risk,0,16,4,127,0.0,0.9694656488549618,0.0,0.8881118881118881,0.0,1.0,0.4947519083969466,5.5,3.5,5.5,168.0,-0.026191592,13
record,18,na,0,22,0,537,0.0,1.0,0.0,0.960644007155635,0.0,0.8958333333333334,0.5524801083460301,5.5,5.5,5.5,270.0,-0.026191592,13
pregnant,18,conservative,0,30,0,117,0.0,1.0,0.0,0.7959183673469388,0.0,1.0,0.458974358974359,5.5,5.5,5.5,270.0,-0.026191592,13
pregnant,18,majority,0,30,0,117,0.0,1.0,0.0,0.7959183673469388,0.0,1.0,0.458974358974359,5.5,5.5,5.5,270.0,-0.026191592,13
pregnant,18,max_risk,0,30,0,117,0.0,1.0,0.0,0.7959183673469388,0.0,1.0,0.458974358974359,5.5,5.5,5.5,270.0,-0.026191592,13
record,21,na,0,15,0,544,0.0,1.0,0.0,0.9731663685152058,0.0,0.8958333333333334,0.44424019607843135,3.0,3.0,3.0,180.0,-0.026191592,13
pregnant,21,conservative,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.32121212121212117,3.0,3.0,3.0,180.0,-0.026191592,13
pregnant,21,majority,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.32121212121212117,3.0,3.0,3.0,180.0,-0.026191592,13
pregnant,21,max_risk,0,15,0,132,0.0,1.0,0.0,0.8979591836734694,0.0,1.0,0.32121212121212117,3.0,3.0,3.0,180.0,-0.026191592,13
record,13,na,0,18,2,508,0.0,0.996078431372549,0.0,0.9657794676806084,0.0,0.8934010152284264,0.39389978213507626,5.5,4.0,5.5,234.0,-0.024775991,14
pregnant,13,conservative,0,19,1,127,0.0,0.9921875,0.0,0.8698630136986302,0.0,1.0,0.4510690789473684,5.5,4.0,5.5,234.0,-0.024775991,14
pregnant,13,majority,0,19,0,128,0.0,1.0,0.0,0.8707482993197279,0.0,1.0,0.4510690789473684,5.5,4.0,5.5,234.0,-0.024775991,14
pregnant,13,max_risk,0,19,1,127,0.0,0.9921875,0.0,0.8698630136986302,0.0,1.0,0.4510690789473684,5.5,4.0,5.5,234.0,-0.024775991,14
record,18,na,0,9,1,518,0.0,0.9980732177263969,0.0,0.9829222011385199,0.0,0.8934010152284264,0.6493256262042388,5.5,5.0,5.5,138.0,-0.024775991,14
pregnant,18,conservative,0,23,1,123,0.0,0.9919354838709677,0.0,0.8424657534246576,0.0,1.0,0.5371669004207573,5.5,5.0,5.5,138.0,-0.024775991,14
pregnant,18,majority,0,23,0,124,0.0,1.0,0.0,0.8435374149659864,0.0,1.0,0.5371669004207573,5.5,5.0,5.5,138.0,-0.024775991,14
pregnant,18,max_risk,0,23,1,123,0.0,0.9919354838709677,0.0,0.8424657534246576,0.0,1.0,0.5371669004207573,5.5,5.0,5.5,138.0,-0.024775991,14
record,21,na,0,17,0,511,0.0,1.0,0.0,0.9678030303030303,0.0,0.8934010152284264,0.5269943593875906,3.0,3.0,3.0,204.0,-0.024775991,14
pregnant,21,conservative,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.50859291084855,3.0,3.0,3.0,204.0,-0.024775991,14
pregnant,21,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.50859291084855,3.0,3.0,3.0,204.0,-0.024775991,14
pregnant,21,max_risk,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.50859291084855,3.0,3.0,3.0,204.0,-0.024775991,14
record,13,na,0,9,1,538,0.0,0.9981447124304267,0.0,0.9835466179159049,0.0,0.8998357963875205,0.5145330859616575,5.5,5.5,5.5,112.0,-0.026887723,15
pregnant,13,conservative,0,9,1,137,0.0,0.9927536231884058,0.0,0.9383561643835616,0.0,1.0,0.4404186795491144,5.5,5.5,5.5,112.0,-0.026887723,15
pregnant,13,majority,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.4404186795491144,5.5,5.5,5.5,112.0,-0.026887723,15
pregnant,13,max_risk,0,9,1,137,0.0,0.9927536231884058,0.0,0.9383561643835616,0.0,1.0,0.4404186795491144,5.5,5.5,5.5,112.0,-0.026887723,15
record,18,na,0,22,1,525,0.0,0.9980988593155894,0.0,0.9597806215722121,0.0,0.8998357963875205,0.5825267888005531,5.5,5.0,5.5,279.0,-0.026887723,15
pregnant,18,conservative,0,29,1,117,0.0,0.9915254237288136,0.0,0.8013698630136986,0.0,1.0,0.4696084161309176,5.5,5.0,5.5,279.0,-0.026887723,15
pregnant,18,majority,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.4696084161309176,5.5,5.0,5.5,279.0,-0.026887723,15
pregnant,18,max_risk,0,29,1,117,0.0,0.9915254237288136,0.0,0.8013698630136986,0.0,1.0,0.4696084161309176,5.5,5.0,5.5,279.0,-0.026887723,15
record,21,na,0,10,0,538,0.0,1.0,0.0,0.9817518248175182,0.0,0.8998357963875205,0.3840148698884759,3.0,3.0,3.0,120.0,-0.026887723,15
pregnant,21,conservative,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.24306569343065693,3.0,3.0,3.0,120.0,-0.026887723,15
pregnant,21,majority,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.24306569343065693,3.0,3.0,3.0,120.0,-0.026887723,15
pregnant,21,max_risk,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.24306569343065693,3.0,3.0,3.0,120.0,-0.026887723,15
record,13,na,0,8,1,537,0.0,0.9981412639405205,0.0,0.9853211009174312,0.0,0.8980263157894737,0.6951672862453532,5.5,5.5,5.5,109.0,-0.027175552999999998,16
pregnant,13,conservative,0,11,1,135,0.0,0.9926470588235294,0.0,0.9246575342465754,0.0,1.0,0.608288770053476,5.5,5.5,5.5,109.0,-0.027175552999999998,16
pregnant,13,majority,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.608288770053476,5.5,5.5,5.5,109.0,-0.027175552999999998,16
pregnant,13,max_risk,0,11,1,135,0.0,0.9926470588235294,0.0,0.9246575342465754,0.0,1.0,0.608288770053476,5.5,5.5,5.5,109.0,-0.027175552999999998,16
record,18,na,0,34,1,511,0.0,0.998046875,0.0,0.9376146788990826,0.0,0.8980263157894737,0.5410730698529411,5.5,5.0,5.5,405.0,-0.027175552999999998,16
pregnant,18,conservative,0,37,1,109,0.0,0.990909090909091,0.0,0.7465753424657534,0.0,1.0,0.5007371007371008,5.5,5.0,5.5,405.0,-0.027175552999999998,16
pregnant,18,majority,0,37,0,110,0.0,1.0,0.0,0.7482993197278912,0.0,1.0,0.5007371007371008,5.5,5.0,5.5,405.0,-0.027175552999999998,16
pregnant,18,max_risk,0,37,1,109,0.0,0.990909090909091,0.0,0.7465753424657534,0.0,1.0,0.5007371007371008,5.5,5.0,5.5,405.0,-0.027175552999999998,16
record,21,na,0,10,0,536,0.0,1.0,0.0,0.9816849816849816,0.0,0.8980263157894737,0.457089552238806,3.0,3.0,3.0,120.0,-0.027175552999999998,16
pregnant,21,conservative,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.3035426731078905,3.0,3.0,3.0,120.0,-0.027175552999999998,16
pregnant,21,majority,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.3035426731078905,3.0,3.0,3.0,120.0,-0.027175552999999998,16
pregnant,21,max_risk,0,9,0,138,0.0,1.0,0.0,0.9387755102040817,0.0,1.0,0.3035426731078905,3.0,3.0,3.0,120.0,-0.027175552999999998,16
record,13,na,0,24,4,496,0.0,0.992,0.0,0.9538461538461539,0.0,0.8957264957264958,0.4520833333333333,5.5,3.5,5.5,287.0,-0.0285348484,17
pregnant,13,conservative,0,23,3,121,0.0,0.9758064516129032,0.0,0.8402777777777778,0.0,1.0,0.5262973352033661,5.5,3.5,5.5,287.0,-0.0285348484,17
pregnant,13,majority,0,23,0,124,0.0,1.0,0.0,0.8435374149659864,0.0,1.0,0.5262973352033661,5.5,3.5,5.5,287.0,-0.0285348484,17
pregnant,13,max_risk,0,23,3,121,0.0,0.9758064516129032,0.0,0.8402777777777778,0.0,1.0,0.5262973352033661,5.5,3.5,5.5,287.0,-0.0285348484,17
record,18,na,0,28,1,495,0.0,0.9979838709677419,0.0,0.9464627151051626,0.0,0.8957264957264958,0.5252736175115207,5.5,5.0,5.5,345.0,-0.0285348484,17
pregnant,18,conservative,0,39,1,107,0.0,0.9907407407407407,0.0,0.7328767123287672,0.0,1.0,0.5061728395061729,5.5,5.0,5.5,345.0,-0.0285348484,17
pregnant,18,majority,0,39,0,108,0.0,1.0,0.0,0.7346938775510204,0.0,1.0,0.5061728395061729,5.5,5.0,5.5,345.0,-0.0285348484,17
pregnant,18,max_risk,0,39,1,107,0.0,0.9907407407407407,0.0,0.7328767123287672,0.0,1.0,0.5061728395061729,5.5,5.0,5.5,345.0,-0.0285348484,17
record,21,na,0,12,0,512,0.0,1.0,0.0,0.9770992366412213,0.0,0.8957264957264958,0.5546875,3.0,3.0,3.0,144.0,-0.0285348484,17
pregnant,21,conservative,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.38399570354457574,3.0,3.0,3.0,144.0,-0.0285348484,17
pregnant,21,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.38399570354457574,3.0,3.0,3.0,144.0,-0.0285348484,17
pregnant,21,max_risk,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.38399570354457574,3.0,3.0,3.0,144.0,-0.0285348484,17
record,13,na,0,18,3,513,0.0,0.9941860465116279,0.0,0.9661016949152542,0.0,0.8944723618090452,0.5720284237726099,5.5,3.5,5.5,215.0,-0.028723326,18
pregnant,13,conservative,0,20,3,124,0.0,0.9763779527559056,0.0,0.8611111111111112,0.0,1.0,0.5559055118110237,5.5,3.5,5.5,215.0,-0.028723326,18
pregnant,13,majority,0,20,0,127,0.0,1.0,0.0,0.8639455782312925,0.0,1.0,0.5559055118110237,5.5,3.5,5.5,215.0,-0.028723326,18
pregnant,13,max_risk,0,20,3,124,0.0,0.9763779527559056,0.0,0.8611111111111112,0.0,1.0,0.5559055118110237,5.5,3.5,5.5,215.0,-0.028723326,18
record,18,na,0,32,0,502,0.0,1.0,0.0,0.9400749063670412,0.0,0.8944723618090452,0.5918202191235059,5.5,5.5,5.5,414.0,-0.028723326,18
pregnant,18,conservative,0,33,0,114,0.0,1.0,0.0,0.7755102040816326,0.0,1.0,0.5366826156299841,5.5,5.5,5.5,414.0,-0.028723326,18
pregnant,18,majority,0,33,0,114,0.0,1.0,0.0,0.7755102040816326,0.0,1.0,0.5366826156299841,5.5,5.5,5.5,414.0,-0.028723326,18
pregnant,18,max_risk,0,33,0,114,0.0,1.0,0.0,0.7755102040816326,0.0,1.0,0.5366826156299841,5.5,5.5,5.5,414.0,-0.028723326,18
record,21,na,0,6,0,528,0.0,1.0,0.0,0.9887640449438202,0.0,0.8944723618090452,0.5514520202020202,3.0,3.0,3.0,72.0,-0.028723326,18
pregnant,21,conservative,0,7,0,140,0.0,1.0,0.0,0.9523809523809523,0.0,1.0,0.44999999999999996,3.0,3.0,3.0,72.0,-0.028723326,18
pregnant,21,majority,0,7,0,140,0.0,1.0,0.0,0.9523809523809523,0.0,1.0,0.44999999999999996,3.0,3.0,3.0,72.0,-0.028723326,18
pregnant,21,max_risk,0,7,0,140,0.0,1.0,0.0,0.9523809523809523,0.0,1.0,0.44999999999999996,3.0,3.0,3.0,72.0,-0.028723326,18
record,13,na,2,24,3,517,0.07692307692307693,0.9942307692307693,0.4,0.955637707948244,0.12903225806451613,0.899505766062603,0.4876479289940828,3.5,3.5,3.5,300.0,-0.0280326908,19
pregnant,13,conservative,2,27,3,115,0.06896551724137931,0.9745762711864406,0.4,0.8098591549295775,0.11764705882352941,1.0,0.521917007597896,3.5,3.5,3.5,300.0,-0.0280326908,19
pregnant,13,majority,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.521917007597896,3.5,3.5,3.5,300.0,-0.0280326908,19
pregnant,13,max_risk,2,27,3,115,0.06896551724137931,0.9745762711864406,0.4,0.8098591549295775,0.11764705882352941,1.0,0.521917007597896,3.5,3.5,3.5,300.0,-0.0280326908,19
record,18,na,0,30,1,515,0.0,0.998062015503876,0.0,0.944954128440367,0.0,0.899505766062603,0.5713824289405685,5.5,5.0,5.5,351.0,-0.0280326908,19
pregnant,18,conservative,0,31,1,115,0.0,0.9913793103448276,0.0,0.7876712328767124,0.0,1.0,0.5317018909899889,5.5,5.0,5.5,351.0,-0.0280326908,19
pregnant,18,majority,0,31,0,116,0.0,1.0,0.0,0.7891156462585034,0.0,1.0,0.5317018909899889,5.5,5.0,5.5,351.0,-0.0280326908,19
pregnant,18,max_risk,0,31,1,115,0.0,0.9913793103448276,0.0,0.7876712328767124,0.0,1.0,0.5317018909899889,5.5,5.0,5.5,351.0,-0.0280326908,19
record,21,na,0,13,0,533,0.0,1.0,0.0,0.9761904761904762,0.0,0.899505766062603,0.5305238851205081,3.0,3.0,3.0,156.0,-0.0280326908,19
pregnant,21,conservative,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.3593570608495981,3.0,3.0,3.0,156.0,-0.0280326908,19
pregnant,21,majority,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.3593570608495981,3.0,3.0,3.0,156.0,-0.0280326908,19
pregnant,21,max_risk,0,13,0,134,0.0,1.0,0.0,0.9115646258503401,0.0,1.0,0.3593570608495981,3.0,3.0,3.0,156.0,-0.0280326908,19
record,13,na,0,12,0,529,0.0,1.0,0.0,0.977818853974122,0.0,0.9001663893510815,0.49511657214870824,5.5,5.5,5.5,144.0,-0.029490561,20
pregnant,13,conservative,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.5353143841515935,5.5,5.5,5.5,144.0,-0.029490561,20
pregnant,13,majority,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.5353143841515935,5.5,5.5,5.5,144.0,-0.029490561,20
pregnant,13,max_risk,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.5353143841515935,5.5,5.5,5.5,144.0,-0.029490561,20
record,18,na,0,30,1,510,0.0,0.9980430528375733,0.0,0.9444444444444444,0.0,0.9001663893510815,0.5686888454011741,5.5,5.0,5.5,354.0,-0.029490561,20
pregnant,18,conservative,0,34,1,112,0.0,0.9911504424778761,0.0,0.7671232876712328,0.0,1.0,0.5720978656949505,5.5,5.0,5.5,354.0,-0.029490561,20
pregnant,18,majority,0,34,0,113,0.0,1.0,0.0,0.7687074829931972,0.0,1.0,0.5720978656949505,5.5,5.0,5.5,354.0,-0.029490561,20
pregnant,18,max_risk,0,34,1,112,0.0,0.9911504424778761,0.0,0.7671232876712328,0.0,1.0,0.5720978656949505,5.5,5.0,5.5,354.0,-0.029490561,20
record,21,na,0,13,0,528,0.0,1.0,0.0,0.9759704251386322,0.0,0.9001663893510815,0.6950757575757576,3.0,3.0,3.0,156.0,-0.029490561,20
pregnant,21,conservative,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.5091299677765844,3.0,3.0,3.0,156.0,-0.029490561,20
pregnant,21,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.5091299677765844,3.0,3.0,3.0,156.0,-0.029490561,20
pregnant,21,max_risk,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.5091299677765844,3.0,3.0,3.0,156.0,-0.029490561,20
record,13,na,0,12,4,511,0.0,0.9922330097087378,0.0,0.9770554493307839,0.0,0.8993174061433447,0.4593851132686085,3.5,3.5,5.0,136.0,-0.026855725,21
pregnant,13,conservative,0,20,4,123,0.0,0.968503937007874,0.0,0.8601398601398601,0.0,1.0,0.5795275590551181,3.5,3.5,5.0,136.0,-0.026855725,21
pregnant,13,majority,0,20,0,127,0.0,1.0,0.0,0.8639455782312925,0.0,1.0,0.5795275590551181,3.5,3.5,5.0,136.0,-0.026855725,21
pregnant,13,max_risk,0,20,4,123,0.0,0.968503937007874,0.0,0.8601398601398601,0.0,1.0,0.5795275590551181,3.5,3.5,5.0,136.0,-0.026855725,21
record,18,na,0,26,2,499,0.0,0.9960079840319361,0.0,0.9504761904761905,0.0,0.8993174061433447,0.6435590357746046,5.0,4.5,5.0,321.0,-0.026855725,21
pregnant,18,conservative,0,29,1,117,0.0,0.9915254237288136,0.0,0.8013698630136986,0.0,1.0,0.5192869666861484,5.0,4.5,5.0,321.0,-0.026855725,21
pregnant,18,majority,0,29,0,118,0.0,1.0,0.0,0.8027210884353742,0.0,1.0,0.5192869666861484,5.0,4.5,5.0,321.0,-0.026855725,21
pregnant,18,max_risk,0,29,1,117,0.0,0.9915254237288136,0.0,0.8013698630136986,0.0,1.0,0.5192869666861484,5.0,4.5,5.0,321.0,-0.026855725,21
record,21,na,0,11,0,516,0.0,1.0,0.0,0.9791271347248577,0.0,0.8993174061433447,0.556201550387597,3.0,3.0,3.0,132.0,-0.026855725,21
pregnant,21,conservative,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4070891514500537,3.0,3.0,3.0,132.0,-0.026855725,21
pregnant,21,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4070891514500537,3.0,3.0,3.0,132.0,-0.026855725,21
pregnant,21,max_risk,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.4070891514500537,3.0,3.0,3.0,132.0,-0.026855725,21
record,13,na,0,24,4,525,0.0,0.9924385633270322,0.0,0.9562841530054644,0.0,0.8933764135702746,0.4456521739130435,5.5,3.5,5.5,292.0,-0.0267816114,22
pregnant,13,conservative,0,18,4,125,0.0,0.9689922480620154,0.0,0.8741258741258742,0.0,1.0,0.49870801033591733,5.5,3.5,5.5,292.0,-0.0267816114,22
pregnant,13,majority,0,18,0,129,0.0,1.0,0.0,0.8775510204081632,0.0,1.0,0.49870801033591733,5.5,3.5,5.5,292.0,-0.0267816114,22
pregnant,13,max_risk,0,18,4,125,0.0,0.9689922480620154,0.0,0.8741258741258742,0.0,1.0,0.49870801033591733,5.5,3.5,5.5,292.0,-0.0267816114,22
record,18,na,0,31,0,522,0.0,1.0,0.0,0.9439421338155516,0.0,0.8933764135702746,0.5916450376962057,5.5,5.5,5.5,405.0,-0.0267816114,22
pregnant,18,conservative,0,38,0,109,0.0,1.0,0.0,0.7414965986394558,0.0,1.0,0.4381941091260262,5.5,5.5,5.5,405.0,-0.0267816114,22
pregnant,18,majority,0,38,0,109,0.0,1.0,0.0,0.7414965986394558,0.0,1.0,0.4381941091260262,5.5,5.5,5.5,405.0,-0.0267816114,22
pregnant,18,max_risk,0,38,0,109,0.0,1.0,0.0,0.7414965986394558,0.0,1.0,0.4381941091260262,5.5,5.5,5.5,405.0,-0.0267816114,22
record,21,na,0,15,0,538,0.0,1.0,0.0,0.972875226039783,0.0,0.8933764135702746,0.48252788104089217,3.0,3.0,3.0,180.0,-0.0267816114,22
pregnant,21,conservative,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.3657357679914071,3.0,3.0,3.0,180.0,-0.0267816114,22
pregnant,21,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.3657357679914071,3.0,3.0,3.0,180.0,-0.0267816114,22
pregnant,21,max_risk,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.3657357679914071,3.0,3.0,3.0,180.0,-0.0267816114,22
record,13,na,0,11,2,516,0.0,0.9961389961389961,0.0,0.9791271347248577,0.0,0.8950930626057529,0.5758160758160757,5.5,5.0,5.5,132.0,-0.028808592,23
pregnant,13,conservative,0,17,2,128,0.0,0.9846153846153847,0.0,0.8827586206896552,0.0,1.0,0.47013574660633484,5.5,5.0,5.5,132.0,-0.028808592,23
pregnant,13,majority,0,17,0,130,0.0,1.0,0.0,0.8843537414965986,0.0,1.0,0.47013574660633484,5.5,5.0,5.5,132.0,-0.028808592,23
pregnant,13,max_risk,0,17,2,128,0.0,0.9846153846153847,0.0,0.8827586206896552,0.0,1.0,0.47013574660633484,5.5,5.0,5.5,132.0,-0.028808592,23
record,18,na,0,29,0,500,0.0,1.0,0.0,0.945179584120983,0.0,0.8950930626057529,0.5434482758620689,5.0,5.0,5.0,360.0,-0.028808592,23
pregnant,18,conservative,0,35,0,112,0.0,1.0,0.0,0.7619047619047619,0.0,1.0,0.47831632653061223,5.0,5.0,5.0,360.0,-0.028808592,23
pregnant,18,majority,0,35,0,112,0.0,1.0,0.0,0.7619047619047619,0.0,1.0,0.47831632653061223,5.0,5.0,5.0,360.0,-0.028808592,23
pregnant,18,max_risk,0,35,0,112,0.0,1.0,0.0,0.7619047619047619,0.0,1.0,0.47831632653061223,5.0,5.0,5.0,360.0,-0.028808592,23
record,21,na,0,8,0,521,0.0,1.0,0.0,0.9848771266540642,0.0,0.8950930626057529,0.5988483685220729,3.0,3.0,3.0,96.0,-0.028808592,23
pregnant,21,conservative,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.36715328467153285,3.0,3.0,3.0,96.0,-0.028808592,23
pregnant,21,majority,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.36715328467153285,3.0,3.0,3.0,96.0,-0.028808592,23
pregnant,21,max_risk,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.36715328467153285,3.0,3.0,3.0,96.0,-0.028808592,23
record,13,na,1,20,6,541,0.047619047619047616,0.9890310786106032,0.14285714285714285,0.964349376114082,0.07142857142857142,0.9030206677265501,0.4469400191520849,3.5,3.5,5.5,257.0,-0.027159138,24
pregnant,13,conservative,1,21,5,120,0.045454545454545456,0.96,0.16666666666666666,0.851063829787234,0.07142857142857142,1.0,0.49054545454545456,3.5,3.5,5.5,257.0,-0.027159138,24
pregnant,13,majority,0,22,0,125,0.0,1.0,0.0,0.8503401360544217,0.0,1.0,0.49054545454545456,3.5,3.5,5.5,257.0,-0.027159138,24
pregnant,13,max_risk,1,21,5,120,0.045454545454545456,0.96,0.16666666666666666,0.851063829787234,0.07142857142857142,1.0,0.49054545454545456,3.5,3.5,5.5,257.0,-0.027159138,24
record,18,na,0,32,1,535,0.0,0.9981343283582089,0.0,0.9435626102292769,0.0,0.9030206677265501,0.5838969216417911,5.5,5.0,5.5,387.0,-0.027159138,24
pregnant,18,conservative,0,34,1,112,0.0,0.9911504424778761,0.0,0.7671232876712328,0.0,1.0,0.4940135346173868,5.5,5.0,5.5,387.0,-0.027159138,24
pregnant,18,majority,0,34,0,113,0.0,1.0,0.0,0.7687074829931972,0.0,1.0,0.4940135346173868,5.5,5.0,5.5,387.0,-0.027159138,24
pregnant,18,max_risk,0,34,1,112,0.0,0.9911504424778761,0.0,0.7671232876712328,0.0,1.0,0.4940135346173868,5.5,5.0,5.5,387.0,-0.027159138,24
record,21,na,0,9,0,559,0.0,1.0,0.0,0.9841549295774648,0.0,0.9030206677265501,0.40151063406877363,3.0,3.0,3.0,108.0,-0.027159138,24
pregnant,21,conservative,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.26423357664233577,3.0,3.0,3.0,108.0,-0.027159138,24
pregnant,21,majority,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.26423357664233577,3.0,3.0,3.0,108.0,-0.027159138,24
pregnant,21,max_risk,0,10,0,137,0.0,1.0,0.0,0.9319727891156463,0.0,1.0,0.26423357664233577,3.0,3.0,3.0,108.0,-0.027159138,24
record,13,na,0,13,1,524,0.0,0.9980952380952381,0.0,0.9757914338919925,0.0,0.893687707641196,0.5778754578754579,5.5,5.5,5.5,160.0,-0.027362641,25
pregnant,13,conservative,0,16,1,130,0.0,0.9923664122137404,0.0,0.8904109589041096,0.0,1.0,0.48616412213740456,5.5,5.5,5.5,160.0,-0.027362641,25
pregnant,13,majority,0,16,0,131,0.0,1.0,0.0,0.891156462585034,0.0,1.0,0.48616412213740456,5.5,5.5,5.5,160.0,-0.027362641,25
pregnant,13,max_risk,0,16,1,130,0.0,0.9923664122137404,0.0,0.8904109589041096,0.0,1.0,0.48616412213740456,5.5,5.5,5.5,160.0,-0.027362641,25
record,18,na,0,26,1,511,0.0,0.998046875,0.0,0.9515828677839852,0.0,0.893687707641196,0.5637770432692308,5.5,5.0,5.5,315.0,-0.027362641,25
pregnant,18,conservative,0,33,1,113,0.0,0.9912280701754386,0.0,0.773972602739726,0.0,1.0,0.5260499734183944,5.5,5.0,5.5,315.0,-0.027362641,25
pregnant,18,majority,0,33,0,114,0.0,1.0,0.0,0.7755102040816326,0.0,1.0,0.5260499734183944,5.5,5.0,5.5,315.0,-0.027362641,25
pregnant,18,max_risk,0,33,1,113,0.0,0.9912280701754386,0.0,0.773972602739726,0.0,1.0,0.5260499734183944,5.5,5.0,5.5,315.0,-0.027362641,25
record,21,na,0,11,0,527,0.0,1.0,0.0,0.9795539033457249,0.0,0.893687707641196,0.6543039503191306,3.0,3.0,3.0,132.0,-0.027362641,25
pregnant,21,conservative,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.5755347593582888,3.0,3.0,3.0,132.0,-0.027362641,25
pregnant,21,majority,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.5755347593582888,3.0,3.0,3.0,132.0,-0.027362641,25
pregnant,21,max_risk,0,11,0,136,0.0,1.0,0.0,0.9251700680272109,0.0,1.0,0.5755347593582888,3.0,3.0,3.0,132.0,-0.027362641,25
record,13,na,0,13,7,521,0.0,0.9867424242424242,0.0,0.9756554307116105,0.0,0.8971807628524047,0.5922202797202798,5.5,3.5,5.5,152.0,-0.02712642,26
pregnant,13,conservative,0,14,6,127,0.0,0.9548872180451128,0.0,0.900709219858156,0.0,1.0,0.6374865735767992,5.5,3.5,5.5,152.0,-0.02712642,26
pregnant,13,majority,0,14,0,133,0.0,1.0,0.0,0.9047619047619048,0.0,1.0,0.6374865735767992,5.5,3.5,5.5,152.0,-0.02712642,26
pregnant,13,max_risk,0,14,6,127,0.0,0.9548872180451128,0.0,0.900709219858156,0.0,1.0,0.6374865735767992,5.5,3.5,5.5,152.0,-0.02712642,26
record,18,na,0,42,0,499,0.0,1.0,0.0,0.922365988909427,0.0,0.8971807628524047,0.594426949136368,5.0,5.0,5.0,501.0,-0.02712642,26
pregnant,18,conservative,0,38,0,109,0.0,1.0,0.0,0.7414965986394558,0.0,1.0,0.5673587638821825,5.0,5.0,5.0,501.0,-0.02712642,26
pregnant,18,majority,0,38,0,109,0.0,1.0,0.0,0.7414965986394558,0.0,1.0,0.5673587638821825,5.0,5.0,5.0,501.0,-0.02712642,26
pregnant,18,max_risk,0,38,0,109,0.0,1.0,0.0,0.7414965986394558,0.0,1.0,0.5673587638821825,5.0,5.0,5.0,501.0,-0.02712642,26
